start_date,end_date,start_price,end_price,day1_return,day2_return,day3_return,day4_return,day1_range,day2_range,day3_range,day4_range,day1_oc,day2_oc,day3_oc,day4_oc,total_4day_return,avg_daily_return,volatility,max_daily_return,min_daily_return,trend_direction,avg_volume,volume_trend,cluster
2023-07-26 13:30:00,2023-07-31 13:30:00,96.0999984741211,98.08999633789062,0.062008050087691835,-2.0861347043918954,2.8161648213203883,0.6257621665476165,2.382927494790219,5.09398944993717,1.7554777384595555,1.3908781216302468,0.7596288954470456,-4.17425185051754,0.6608912053340846,0.31703575625262365,2.0707574353452385,0.3544500833909503,2.0145823509771112,2.8161648213203883,-2.0861347043918954,1,10393550.0,-1,9
2023-07-27 13:30:00,2023-08-01 13:30:00,98.94000244140625,97.12000274658203,-2.0861347043918954,2.8161648213203883,0.6257621665476165,-0.9888812595804986,5.09398944993717,1.7554777384595555,1.3908781216302468,1.1439767332949833,-4.17425185051754,0.6608912053340846,0.31703575625262365,0.09275890798461006,-1.8394983322363,0.0917277559739027,2.1306142162514705,2.8161648213203883,-2.0861347043918954,-1,7956825.0,-1,5
2023-07-28 13:30:00,2023-08-02 13:30:00,96.83999633789062,93.11000061035156,2.8161648213203883,0.6257621665476165,-0.9888812595804986,-4.128914768149128,1.7554777384595555,1.3908781216302468,1.1439767332949833,2.7985308539768448,0.6608912053340846,0.31703575625262365,0.09275890798461006,-2.041033539314939,-3.8517099014796496,-0.4189672599654055,2.9238132429199752,2.8161648213203883,-4.128914768149128,-1,7437250.0,1,5
2023-07-31 13:30:00,2023-08-03 13:30:00,97.77999877929688,92.23999786376953,0.6257621665476165,-0.9888812595804986,-4.128914768149128,-0.9343816355697809,1.3908781216302468,1.1439767332949833,2.7985308539768448,2.311133401285095,0.31703575625262365,0.09275890798461006,-2.041033539314939,0.5559734963177547,-5.665781330220609,-1.3566038741879478,1.9940724119512239,0.6257621665476165,-4.128914768149128,-1,7123200.0,1,5
2023-08-01 13:30:00,2023-08-04 13:30:00,97.02999877929688,90.9000015258789,-0.9888812595804986,-4.128914768149128,-0.9343816355697809,-1.4527280669170084,1.1439767332949833,2.7985308539768448,2.311133401285095,4.382303532672005,0.09275890798461006,-2.041033539314939,0.5559734963177547,-2.603664692490364,-6.317630970357091,-1.876226432554104,1.5196939034587602,-0.9343816355697809,-4.128914768149128,-1,8315125.0,1,5
2023-08-02 13:30:00,2023-08-07 13:30:00,95.05000305175781,93.2300033569336,-4.128914768149128,-0.9343816355697809,-1.4527280669170084,2.5632582969664197,2.7985308539768448,2.311133401285095,4.382303532672005,1.8906855230350845,-2.041033539314939,0.5559734963177547,-2.603664692490364,1.3039276252893666,-1.9147813112990297,-0.9881915434173745,2.7504925638255653,2.5632582969664197,-4.128914768149128,-1,8626650.0,-1,5
2023-08-03 13:30:00,2023-08-08 13:30:00,91.7300033569336,92.04000091552734,-0.9343816355697809,-1.4527280669170084,2.5632582969664197,-1.276415744457604,2.311133401285095,4.382303532672005,1.8906855230350845,2.674385505199831,0.5559734963177547,-2.603664692490364,1.3039276252893666,0.46938140193309086,0.3379456527299096,-0.2750667874944934,1.9044133984541254,2.5632582969664197,-1.4527280669170084,1,8374825.0,1,9
2023-08-04 13:30:00,2023-08-09 13:30:00,93.33000183105469,90.19000244140625,-1.4527280669170084,2.5632582969664197,-1.276415744457604,-2.0099939762266983,4.382303532672005,1.8906855230350845,2.674385505199831,2.809419566868219,-2.603664692490364,1.3039276252893666,0.46938140193309086,-2.169432635899052,-3.364405151660066,-0.5439698726587228,2.0949472532024207,2.5632582969664197,-2.0099939762266983,-1,9027575.0,-1,5
2023-08-07 13:30:00,2023-08-10 13:30:00,92.02999877929688,90.16999816894531,2.5632582969664197,-1.276415744457604,-2.0099939762266983,-0.02218014405080959,1.8906855230350845,2.674385505199831,2.809419566868219,4.655231162478421,1.3039276252893666,0.46938140193309086,-2.169432635899052,-1.4643251404259605,-2.0210807725991042,-0.18633289194217306,2.0084171384821135,2.5632582969664197,-2.0099939762266983,-1,10272000.0,1,5
2023-08-08 13:30:00,2023-08-11 13:30:00,91.61000061035156,89.94000244140625,-1.276415744457604,-2.0099939762266983,-0.02218014405080959,-0.25506901653489233,2.674385505199831,2.809419566868219,4.655231162478421,2.2952306239510976,0.46938140193309086,-2.169432635899052,-1.4643251404259605,1.1926251358513826,-1.8229430824352688,-0.8909147203175011,0.92375121896887,-0.02218014405080959,-2.0099939762266983,-1,10938450.0,1,5
2023-08-09 13:30:00,2023-08-14 13:30:00,92.19000244140625,91.3499984741211,-2.0099939762266983,-0.02218014405080959,-0.25506901653489233,1.5677073542814446,2.809419566868219,4.655231162478421,2.2952306239510976,2.5310808747426714,-2.169432635899052,-1.4643251404259605,1.1926251358513826,2.307086501816264,-0.9111660104565433,-0.1798839456327389,1.4644568230276056,1.5677073542814446,-2.0099939762266983,-1,10274825.0,-1,5
2023-08-10 13:30:00,2023-08-15 13:30:00,91.51000213623047,88.2300033569336,-0.02218014405080959,-0.25506901653489233,1.5677073542814446,-3.4154298514535553,4.655231162478421,2.2952306239510976,2.5310808747426714,2.914124380518525,-1.4643251404259605,1.1926251358513826,2.307086501816264,-2.2382234272203947,-3.5843063083027316,-0.5312429144394532,2.086427843970477,1.5677073542814446,-3.4154298514535553,-1,9919300.0,-1,5
2023-08-11 13:30:00,2023-08-16 13:30:00,88.87999725341797,86.25,-0.25506901653489233,1.5677073542814446,-3.4154298514535553,-2.24413836744799,2.2952306239510976,2.5310808747426714,2.914124380518525,3.1193055305121944,1.1926251358513826,2.307086501816264,-2.2382234272203947,-1.8101051960139538,-2.9590429058173995,-1.0867324702887482,2.1984945444854493,1.5677073542814446,-3.4154298514535553,-1,8381600.0,-1,5
2023-08-14 13:30:00,2023-08-17 13:30:00,89.29000091552734,84.13999938964844,1.5677073542814446,-3.4154298514535553,-2.24413836744799,-2.4463775192481885,2.5310808747426714,2.914124380518525,3.1193055305121944,3.849696888930583,2.307086501816264,-2.2382234272203947,-1.8101051960139538,-3.3095809750843537,-5.76772479905231,-1.6345595959670722,2.195195291747493,1.5677073542814446,-3.4154298514535553,-1,8808400.0,1,5
2023-08-15 13:30:00,2023-08-18 13:30:00,90.25,84.1500015258789,-3.4154298514535553,-2.24413836744799,-2.4463775192481885,0.01188749263492106,2.914124380518525,3.1193055305121944,3.849696888930583,3.206217521330617,-2.2382234272203947,-1.8101051960139538,-3.3095809750843537,2.1982089731468277,-6.759001079358551,-2.023514561378703,1.4500319124269494,0.01188749263492106,-3.4154298514535553,-1,9347850.0,-1,5
2023-08-16 13:30:00,2023-08-21 13:30:00,87.83999633789062,85.83999633789062,-2.24413836744799,-2.4463775192481885,0.01188749263492106,2.00831227732301,3.1193055305121944,3.849696888930583,3.206217521330617,3.291648000483903,-1.8101051960139538,-3.3095809750843537,2.1982089731468277,1.2741790637573795,-2.2768671258895368,-0.6675790291845618,2.1033094917165283,2.00831227732301,-2.4463775192481885,-1,8808900.0,-1,5
2023-08-17 13:30:00,2023-08-22 13:30:00,87.0199966430664,85.05999755859375,-2.4463775192481885,0.01188749263492106,2.00831227732301,-0.908665904675221,3.849696888930583,3.206217521330617,3.291648000483903,2.4429536148982613,-3.3095809750843537,2.1982089731468277,1.2741790637573795,-1.9820249422652285,-2.2523548150801154,-0.3337109134913696,1.861759411022869,2.00831227732301,-2.4463775192481885,-1,8237750.0,-1,5
2023-08-18 13:30:00,2023-08-23 13:30:00,82.33999633789062,87.87000274658203,0.01188749263492106,2.00831227732301,-0.908665904675221,3.303556629016602,3.206217521330617,3.291648000483903,2.4429536148982613,3.105295259158925,2.1982089731468277,1.2741790637573795,-1.9820249422652285,2.5799661335412964,6.716063462036681,1.103772623574828,1.9060748170829336,3.303556629016602,-0.908665904675221,1,6993175.0,-1,9
2023-08-21 13:30:00,2023-08-24 13:30:00,84.76000213623047,84.22000122070312,2.00831227732301,-0.908665904675221,3.303556629016602,-4.153865268908152,3.291648000483903,2.4429536148982613,3.105295259158925,5.629362775477879,1.2741790637573795,-1.9820249422652285,2.5799661335412964,-5.179012035494465,-0.6370940324652463,0.062334433189059624,3.31720427853951,3.303556629016602,-4.153865268908152,-1,6650825.0,1,0
2023-08-22 13:30:00,2023-08-25 13:30:00,86.77999877929688,85.93000030517578,-0.908665904675221,3.303556629016602,-4.153865268908152,2.0303954638892785,2.4429536148982613,3.105295259158925,5.629362775477879,4.285045213432714,-1.9820249422652285,2.5799661335412964,-5.179012035494465,0.8804883743988763,-0.9794866168215233,0.06785522983062675,3.3215380579183926,3.303556629016602,-4.153865268908152,-1,7658550.0,1,3
2023-08-23 13:30:00,2023-08-28 13:30:00,85.66000366210938,87.45999908447266,3.303556629016602,-4.153865268908152,2.0303954638892785,1.7805176002131606,3.105295259158925,5.629362775477879,4.285045213432714,1.7085172335872878,2.5799661335412964,-5.179012035494465,0.8804883743988763,0.28666437636107184,2.101325409071264,0.7401511060527222,3.330141993901944,3.303556629016602,-4.153865268908152,1,7329100.0,-1,2
2023-08-24 13:30:00,2023-08-29 13:30:00,88.81999969482422,91.2699966430664,-4.153865268908152,2.0303954638892785,1.7805176002131606,4.356274409417593,5.629362775477879,4.285045213432714,1.7085172335872878,4.7341332580019655,-5.179012035494465,0.8804883743988763,0.28666437636107184,4.368210209412711,2.7583843240937878,1.00333055115297,3.62848835776605,4.356274409417593,-4.153865268908152,1,7705475.0,1,8
2023-08-25 13:30:00,2023-08-30 13:30:00,85.18000030517578,92.47000122070312,2.0303954638892785,1.7805176002131606,4.356274409417593,1.314785385968209,4.285045213432714,1.7085172335872878,4.7341332580019655,1.9447246066106416,0.8804883743988763,0.28666437636107184,4.368210209412711,1.0269883687782466,8.558348073971977,2.3704932148720603,1.356660566579479,4.356274409417593,1.314785385968209,1,7834875.0,-1,1
2023-08-28 13:30:00,2023-08-31 13:30:00,87.20999908447266,91.91000366210938,1.7805176002131606,4.356274409417593,1.314785385968209,-0.6055991685964934,1.7085172335872878,4.7341332580019655,1.9447246066106416,1.747387296494272,0.28666437636107184,4.368210209412711,1.0269883687782466,-0.8629009063352119,5.389295524569659,1.7114945567506172,2.043357216920869,4.356274409417593,-0.6055991685964934,1,6527875.0,-1,1
2023-08-29 13:30:00,2023-09-01 13:30:00,87.44999694824219,92.37000274658203,4.356274409417593,1.314785385968209,-0.6055991685964934,0.5004885933459047,4.7341332580019655,1.9447246066106416,1.747387296494272,2.6062750912499846,4.368210209412711,1.0269883687782466,-0.8629009063352119,-1.3351847504038192,5.62607886796358,1.3914873050338032,2.1274459527874696,4.356274409417593,-0.6055991685964934,1,6469600.0,-1,1
2023-08-30 13:30:00,2023-09-05 13:30:00,91.52999877929688,91.13999938964844,1.314785385968209,-0.6055991685964934,0.5004885933459047,-1.3316047638410433,1.9447246066106416,1.747387296494272,2.6062750912499846,1.2599149190337027,1.0269883687782466,-0.8629009063352119,-1.3351847504038192,-1.0101013449097056,-0.4260891454711202,-0.030482488280855757,1.1712321595861757,1.314785385968209,-1.3316047638410433,-1,5604700.0,-1,5
2023-08-31 13:30:00,2023-09-06 13:30:00,92.70999908447266,89.29000091552734,-0.6055991685964934,0.5004885933459047,-1.3316047638410433,-2.029842535122084,1.747387296494272,2.6062750912499846,1.2599149190337027,3.145702153990321,-0.8629009063352119,-1.3351847504038192,-1.0101013449097056,-1.4459134444333757,-3.688920507732052,-0.866639468553429,1.0811128950809372,0.5004885933459047,-2.029842535122084,-1,5344650.0,1,5
2023-09-01 13:30:00,2023-09-07 13:30:00,93.62000274658203,88.33000183105469,0.5004885933459047,-1.3316047638410433,-2.029842535122084,-1.0751473565118075,2.6062750912499846,1.2599149190337027,3.145702153990321,1.9120657647896178,-1.3351847504038192,-1.0101013449097056,-1.4459134444333757,1.133507596375487,-5.65050284162748,-0.9840265155322575,1.0687422361006846,0.5004885933459047,-2.029842535122084,-1,5458975.0,1,5
2023-09-05 13:30:00,2023-09-08 13:30:00,92.06999969482422,88.72000122070312,-1.3316047638410433,-2.029842535122084,-1.0751473565118075,0.4415253951815634,1.2599149190337027,3.145702153990321,1.9120657647896178,1.7422795861085805,-1.0101013449097056,-1.4459134444333757,1.133507596375487,0.37334747520468337,-3.6385342513576835,-0.9987673150733427,1.0415011407649883,0.4415253951815634,-2.029842535122084,-1,5443850.0,1,5
